-2.6037e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.4542e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.7982e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0405e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.9784e-18,-1.3292e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9838e-18,-1.1836e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.7915e-18,-3.7965e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.4061e-18,8.3917e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5526e-18,5.4508e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0309e-18,3.783e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3821e-18,7.2583e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6744e-18,4.4546e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.3844e-18,-3.6605e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8306e-18,-5.5081e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3284e-19,4.4855e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8817e-18,-2.3759e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.1797e-18,-9.4466e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.2268e-18,2.4166e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7063e-18,-5.2023e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.1916e-17,-3.9233e-18,-1.0209e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.1215e-16,1.039e-17,-7.8735e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.0262e-15,-3.1773e-18,3.5933e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.8255e-15,4.723e-19,7.3908e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.0971e-14,9.8023e-19,8.4464e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.3057e-13,-2.381e-18,1.1344e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.6889e-12,1.0314e-17,3.4432e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.3848e-11,2.8721e-18,1.3281e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.4332e-10,2.6624e-18,2.5636e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.0047e-10,2.5653e-18,-3.4582e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.154e-09,-2.9759e-18,-8.2661e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.0023e-08,-8.0506e-18,9.3228e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.9619e-08,-8.754e-18,-1.5199e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.723e-07,-4.1736e-18,-2.8475e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.4349e-06,-5.1593e-18,-7.6979e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.1285e-06,7.6752e-18,6.2167e-18,-4.079e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.6987e-05,1.6677e-18,-5.5007e-18,-1.0667e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.2112e-05,-9.037e-17,1.2707e-17,4.4734e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00014794,-8.0846e-16,-1.1511e-17,1.0861e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00038824,-6.8795e-15,5.1992e-18,-2.3428e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00094076,-5.4504e-14,9.6991e-19,-1.8187e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0021016,-4.0262e-13,1.6146e-18,8.6356e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0043194,-2.7715e-12,-1.5891e-18,-6.7709e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0081458,-1.7777e-11,5.5485e-19,-2.2497e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.014042,-1.0625e-10,-1.5419e-18,8.6077e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.022007,-5.9162e-10,-5.9602e-18,9.6835e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.031086,-3.0685e-09,-6.5529e-18,-2.3782e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.039008,-1.4822e-08,-3.3239e-18,-2.8877e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.042293,-6.6657e-08,2.3486e-18,4.9649e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.037108,-2.79e-07,2.3084e-18,1.3397e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.020825,-1.0864e-06,1.1818e-18,1.0147e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0063213,-3.9334e-06,-4.0175e-18,-4.3409e-18,-5.2387e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.040346,-1.3234e-05,-8.6421e-17,-2.9357e-18,2.3357e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074122,-4.1341e-05,-8.4437e-16,-7.7071e-18,-1.1767e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.099451,-0.0001198,-7.1828e-15,9.3612e-18,-7.8583e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10972,-0.00032165,-5.7076e-14,-4.9519e-18,1.3046e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10193,-0.00079894,-4.2187e-13,-2.6479e-18,9.741e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077292,-0.0018324,-2.902e-12,-9.6056e-18,4.9054e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.040423,-0.0038709,-1.8575e-11,2.4975e-18,4.344e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0020869,-0.0075065,-1.106e-10,4.2875e-18,6.1897e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.043039,-0.0133,-6.1254e-10,-5.1318e-18,4.3858e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.075693,-0.021383,-3.1547e-09,-1.7302e-18,5.9457e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.094747,-0.030859,-1.5105e-08,6.6464e-18,3.2303e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.097411,-0.03924,-6.7216e-08,4.8627e-18,-8.4476e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.08429,-0.042372,-2.7791e-07,1.1395e-18,4.1762e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.059479,-0.035367,-1.0671e-06,2.2546e-18,3.7281e-18,6.1356e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.029503,-0.01469,-3.8038e-06,-1.8809e-17,-7.912e-18,-2.2948e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0013139,0.019186,-1.2579e-05,-6.1923e-17,4.376e-19,-1.092e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019842,0.059985,-3.8569e-05,-6.0686e-16,-3.6061e-18,2.823e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031789,0.096225,-0.00010954,-5.2652e-15,-6.0327e-18,-8.1781e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.035522,0.11485,-0.00028789,-4.2179e-14,2.5748e-18,-7.28e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.034134,0.10675,-0.00069913,-3.1358e-13,2.8848e-18,2.8257e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031193,0.071477,-0.001566,-2.1665e-12,-7.5376e-18,2.0718e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.029271,0.01841,-0.0032278,-1.3904e-11,4.9712e-19,-1.4443e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.029182,-0.036576,-0.006102,-8.2858e-11,-6.3429e-19,8.7857e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.030048,-0.077513,-0.010531,-4.5835e-10,2.0594e-18,4.9348e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.029917,-0.094505,-0.016478,-2.3526e-09,4.9022e-18,2.9499e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026586,-0.086718,-0.023128,-1.1198e-08,6.6271e-18,5.1351e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018361,-0.061161,-0.02858,-4.9407e-08,-4.4658e-18,5.29e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0047132,-0.028504,-0.029972,-2.0192e-07,7.0157e-18,-7.006e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.013199,0.0015817,-0.024305,-7.6388e-07,-8.7689e-19,-1.6069e-18,1.3533e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.032389,0.023433,-0.0099233,-2.6727e-06,-6.1998e-18,6.195e-19,-5.3361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.048596,0.035923,0.011909,-8.6406e-06,-1.9523e-17,-7.822e-19,6.7154e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.057624,0.041038,0.036333,-2.5782e-05,-1.9021e-16,2.64e-18,5.5866e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.056984,0.041717,0.055952,-7.0906e-05,-1.6216e-15,-3.8049e-18,9.3735e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.047,0.04009,0.063622,-0.00017946,-1.3097e-14,-4.1638e-18,-2.4452e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.030687,0.036685,0.055796,-0.00041724,-9.8042e-14,-2.0755e-18,4.8389e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.012402,0.030624,0.034584,-0.00088913,-6.8077e-13,8.4417e-18,6.3094e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0039288,0.020499,0.0071735,-0.0017321,-4.3843e-12,-2.1898e-18,-2.6153e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016058,0.0055323,-0.017251,-0.0030752,-2.6178e-11,3.3303e-18,1.3655e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023562,-0.013443,-0.031437,-0.0049587,-1.4485e-10,-3.0142e-18,2.001e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.027116,-0.033594,-0.032717,-0.0072358,-7.4244e-10,1.0649e-18,5.9888e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.027564,-0.050634,-0.023151,-0.009526,-3.5227e-09,6.4916e-18,1.9967e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025429,-0.060242,-0.0075701,-0.011311,-1.5463e-08,-1.6378e-19,1.1004e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.020997,-0.059775,0.0090039,-0.012205,-6.2743e-08,1.6269e-18,-7.1679e-18,1.4114e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014685,-0.049406,0.023025,-0.012266,-2.3514e-07,5.7448e-18,1.0585e-17,-4.4894e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0072852,-0.032036,0.032633,-0.012089,-8.1311e-07,2.3684e-17,-3.4677e-18,-3.6429e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00012934,-0.012053,0.036891,-0.012407,-2.5912e-06,2.3566e-16,3.7474e-18,1.4692e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0065208,0.0063371,0.035006,-0.013291,-7.5999e-06,2.0774e-15,-2.8481e-18,1.9398e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.011152,0.020323,0.026246,-0.013477,-2.0484e-05,1.6896e-14,-1.5827e-18,-3.3695e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.01363,0.028776,0.010608,-0.010535,-5.065e-05,1.275e-13,4.1444e-18,3.3465e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.01377,0.031811,-0.010298,-0.0021553,-0.00011471,8.9314e-13,-4.5334e-20,1.027e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.011479,0.030176,-0.032865,0.01207,-0.0002376,5.8079e-12,-1.4132e-18,-1.8673e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0068296,0.024871,-0.052095,0.029641,-0.00044991,3.5048e-11,-4.8554e-19,-1.9521e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00030208,0.017069,-0.063122,0.045886,-0.00078049,1.9621e-10,7.2826e-18,-1.1989e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0070324,0.0081112,-0.062997,0.056188,-0.0012498,1.0186e-09,1.7449e-18,3.0117e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013628,-0.00059388,-0.051838,0.058292,-0.0018815,4.9013e-09,-7.705e-19,-2.4224e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017962,-0.0077835,-0.032744,0.05311,-0.0027549,2.1849e-08,-6.0896e-19,1.8549e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019201,-0.012516,-0.010558,0.043527,-0.0041059,9.0176e-08,-2.1283e-18,-8.625e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017649,-0.014228,0.0098365,0.032165,-0.0064238,3.4432e-07,1.37e-18,4.7677e-18,1.3811e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014641,-0.012722,0.024869,0.019758,-0.010415,1.2152e-06,1.0645e-17,1.2034e-17,-4.3853e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011869,-0.0082024,0.03284,0.0052572,-0.016679,3.9599e-06,5.0866e-17,2.8255e-18,-3.3957e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010442,-0.0013833,0.033772,-0.01253,-0.025047,1.1897e-05,5.1644e-16,-2.7389e-18,5.9774e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01017,0.0064603,0.028903,-0.032995,-0.033834,3.29e-05,4.4726e-15,-4.1697e-18,1.9174e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009478,0.013685,0.020161,-0.052901,-0.039531,8.3536e-05,3.6277e-14,4.0268e-18,-2.2182e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0060502,0.01877,0.0097402,-0.067287,-0.037504,0.00019415,2.7306e-13,5.5473e-18,3.91e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0020062,0.020915,-0.00024767,-0.071626,-0.023824,0.00041114,1.9081e-12,1.6789e-18,9.8307e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.014968,0.020369,-0.0080378,-0.063993,0.0024231,0.00078804,1.2374e-11,-7.8699e-18,-7.7059e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03083,0.01823,-0.0124,-0.046032,0.037573,0.0013524,7.4443e-11,1.1553e-17,-5.6099e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.045579,0.015726,-0.012748,-0.022308,0.073689,0.002039,4.1535e-10,4.6229e-18,-4.3955e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.054439,0.013359,-0.0092018,0.0014828,0.10092,0.0025965,2.1482e-09,1.6012e-18,2.6517e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.053696,0.010435,-0.0026172,0.020424,0.11093,0.0025107,1.0294e-08,-1.9411e-18,-8.1518e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.042341,0.00532,0.0055026,0.031609,0.099812,0.0010228,4.5678e-08,-7.3102e-18,-8.0682e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.022784,-0.0035961,0.01332,0.034406,0.069342,-0.0026818,1.8755e-07,-2.2016e-18,-3.1533e-18,1.4296e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00018724,-0.016682,0.0192,0.030039,0.026186,-0.0090993,7.1199e-07,5.6302e-18,7.4687e-18,-4.5464e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019398,-0.032228,0.022271,0.020873,-0.020192,-0.017965,2.4965e-06,6.2187e-17,3.552e-18,-2.6729e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
